ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
15465,Power Splash / 金涛骇浪,Nanshan,Shenzhen,Guangdong,China,Operating,2019-10-02,,Steel,Extreme,Sit Down,711.9,147.6,,62.8,0,90,1:18
15467,Chenille,Huy,Liège,Wallonia,Belgium,Operated,2017-04-01,2018,Steel,Family,Sit Down,,,,,0,,
15468,Big Fish Roller Coaster / 鱼大腕,Wuzhong,Suzhou,Jiangsu,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
15469,Jet,Babyland-Amiland,Saint-Pierre-du-Perray,Île-de-France,France,SBNO,,2018,Steel,Thrill,Sit Down,,,,,0,,
15471,Bruco Mela,Lacenolandia,Bagnoli Irpino,Campania,Italy,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
15473,Brucomela,Parco Pitagora,Camaiore,Tuscany,Italy,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15475,Fantasy Roller,Cartoon Park,Rome,Lazio,Italy,Operating,2004,,Steel,Kiddie,Sit Down,,,,,0,,
15476,Superman Coaster,Jawa Timur Park 1,Batu,East Java,Indonesia,Operating,2016,,Steel,Extreme,Sit Down,,,,,1,,
15477,unknown,Songbei,Harbin,Heilongjiang,China,Operated,2017-07,2020,Steel,Family,Sit Down,,,,,0,,
15480,unknown,Fun Park Fyn,Årup,Syddanmark,Denmark,In Storage,,,Steel,Thrill,Sit Down,,,,,0,,
15483,unknown,Children's Cultural Palace,Ngô Quyền,Hải Phòng,Vietnam,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15484,unknown,Shizhong,Neijiang,Sichuan,China,Operating,2018-01-28,,Steel,Family,Sit Down,,,,,0,,
15486,Oscar's Wacky Taxi,Sesame Place,Langhorne,Pennsylvania,United States,Operating,2018-05-26,,Wood,Family,Sit Down,1205,43,39,34,0,,
15487,unknown,Wavre,Walloon Brabant,Wallonia,Belgium,Under Construction,,,Steel,Kiddie,Sit Down,197.5,10.8,,16.2,0,,
15488,Flying Eagle,Legoland Billund,Billund,Syddanmark,Denmark,Operating,2018-03-24,,Steel,Family,Sit Down,921.9,36.1,,28.6,0,,
15490,K2,Karls Erlebnis-Dorf Elstal,Wustermark,Brandenburg,Germany,Operating,2018-04-21,,Steel,Family,Sit Down,1738.8,78.7,,37.3,0,,1:55
15492,Roller Coaster / 過山車,Kai Tak Amusement Park,Kowloon,Hong Kong,China,Operated,1965,1982,Steel,,Sit Down,,,,,0,,
15498,Gliding Dragon / 滑行龙 / Huá Xíng Lóng,Wusong Paotaiwan Wetland Forest Park,Baoshan,Shanghai,China,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15499,Big Top / 马戏飞车,Ningxiang,Changsha,Hunan,China,Operating,2019,,Steel,Family,Suspended,,,,,0,,
15501,Broken Rail Roller Coaster / 绝处重生,Huqiu,Suzhou,Jiangsu,China,Under Construction,,,Steel,Extreme,Sit Down,,,,,5,,
15502,unknown,Huqiu,Suzhou,Jiangsu,China,Under Construction,,,Steel,Extreme,Sit Down,,203.3,,,,,
15505,Worm Around / 果虫滑车,Fantawild Adventure,Binhai,Tianjin,China,Operating,2014-07-06,,Steel,Kiddie,Sit Down,,,,,0,,
15507,Gliding Dragon / 滑行龙,Ergong Park,Hedong,Tianjin,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15508,Flying Rabbit Block / 飞兔滑车,Dongling,Shenyang,Liaoning,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15509,Speed Coaster,Hastings,East Sussex,England,United Kingdom,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15511,Larven,Kaatach,Tyresö,Stockholm,Sweden,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
15513,Clézy Gliss,Clécy Gliss,Clécy,Normandy,France,Operating,2006,,Steel,Thrill,Sit Down,2132.5,,,,0,,
15514,Brucomella,Water Park,Faliraki,South Aegean,Greece,Operating,2014,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
15515,Hakugei / 白鯨,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,2019-03-28,,Steel,Extreme,Sit Down,5019.7,180.4,,66.5,3,80,
15519,Roller Coaster,Howard’s Apples Farm Market,Chagrin Falls,Ohio,United States,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15521,Cat Playing With Mouse / 猫戏老鼠,Journey to the West Theme Park,Changping,Beijing,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15522,Butterfly,Sommerrodelbahn Altenberg,Altenberg,Saxony,Germany,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
15523,London Loop,Global Village,Dubai,Dubai,United Arab Emirates,Operating,2017-11-01,,Steel,Family,Sit Down,682.3,75.4,,37.3,0,,
15525,Crazy Caterpillar,West Bromwich,West Midlands,England,United Kingdom,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15528,Caterpillar / Гусеница,Park Talalikhina,Podolsk,Moscow,Russia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15529,Spinner,Luneur Park,Rome,Lazio,Italy,Operating,2018,,Steel,Family,Sit Down,410.1,,,,0,,
15530,Fruit Worm Pulley / 果虫滑车,Nanhu Park,Shenyang,Liaoning,China,Operating,2015,,Steel,Kiddie,Sit Down,,,,,0,,
15531,Stunning Roller Coaster / 超炫过山车,Shengming Universal City,Yubei,Chongqing,China,Operating,2017-09-27,,Steel,Extreme,Sit Down,1286.1,58.7,,,1,,
15532,ZXC-4D,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
15534,unknown,Tata Park,Lomé,Maritime,Togo,Operating,2016-12,,Steel,Kiddie,Sit Down,,,,,0,,
15536,Veggie Tale Spin,Kentucky Shores Family Fun Center,Gilbertsville,Kentucky,United States,Operated,2017,2018,Steel,Family,Sit Down,196.8,11.8,,14.1,0,,
15538,Uchar Pegas,Do'stlik,Yashnobod,Tashkent City,Uzbekistan,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15540,unknown,Alisher Navoi National Park,Chilonzor,Tashkent City,Uzbekistan,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15543,Barnyard Dance,Bengtson's Pumpkin Farm,Homer Glen,Illinois,United States,Operating,2017-09-22,,Steel,Family,Sit Down,190,14,,,0,,
15544,Twist-N-Shout,Fun Land of Fredericksburg,Fredericksburg,Virginia,United States,Operating,2018-06-09,,Steel,Family,Sit Down,,,,,0,,
15546,Micro 8,Fun Factory,Lahore,Punjab,Pakistan,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15548,Wacky Worm,The Rides at Long Beach,Long Beach,Washington,United States,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15550,Chiemgau Coaster,Chiemgau Coaster,Ruhpolding,Bavaria,Germany,Operating,2018-04-28,,Steel,Thrill,Sit Down,3608.9,,,,0,,
15551,Jungle Rally,Djurs Sommerland,Nimtofte,Midtjylland,Denmark,Operating,2018-04-27,,Steel,Family,Sit Down,,,,,0,,
15554,Glade Runner,Bogus Basin Mountain Recreation Area,Horseshoe Bend,Idaho,United States,Operating,2017-12-23,,Steel,Thrill,Sit Down,3400,,,,0,,
15556,unknown,Taocheng,Hengshui,Hebei,China,Operating,2017,,Steel,Family,Sit Down,1246.7,55.8,,26.7,0,,
15558,Tulawaka,Casela World of Adventures,Cascavelle,Rivière Noire,Mauritius,Operating,2018,,Steel,Thrill,Sit Down,3166,,,,0,,
15560,unknown,Zhiliber Park,Grodno,Grodno,Belarus,Operating,2017-07-01,,Steel,Thrill,Sit Down,,36.1,,,0,,
15561,Corkscrew / コークスクリュー,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,2012,,Steel,Extreme,Sit Down,1279.5,,,,2,,1:16
15562,Ultra Twister / ウルトラツイスター,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,2012,,Steel,Extreme,Pipeline,,,,,3,85,1:18
15563,unknown,Ejin Horo,Ordos,Nei Mongol,China,Operating,2016,,Steel,Extreme,Sit Down,2395,109.8,,49.7,5,,
15566,unknown,Metalworkers' Palace,Tula,Tula,Russia,Operated,1992,2000,Steel,Extreme,Sit Down,,,,,1,,
15568,Dragon / Дракон,Grinnlandiya,Belgorod,Belgorod,Russia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15570,Grand Prix Galaxy / Гран При Галактика,Grinnlandiya,Kursk,Kursk,Russia,Operating,2017,,Steel,Family,Sit Down,1049.8,39.3,,24.6,0,,
15572,Crazy Coaster,Arcadia City,Odessa,Odessa,Ukraine,Operated,2014,2017,Steel,Thrill,Sit Down,,,,,0,,
15574,unknown,Lopatinsky Garden,Smolensk,Smolensk,Russia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15575,Fruit Worm Coaster / 果虫滑车,Dongling,Shenyang,Liaoning,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15576,Fruit Worm Pulley / 果虫滑行车,Dadong,Shenyang,Liaoning,China,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
15579,unknown,Trans Studio Mini,Kartosuro,Central Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15581,Golden Dragon Roller Coaster / 金龙滑车,Xinyi,Maoming,Guangdong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15582,Flight on Water / 水上漂,Huangdao,Qingdao,Shandong,China,Operating,2018,,Steel,Thrill,Sit Down,1181.1,,,,0,,
15584,Gliding Dragon / 滑行龙 / Huá Xíng Lón,Dianbai,Maoming,Guangdong,China,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15586,unknown,Fangcheng,Fangchenggang,Guangxi,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15588,Roller Coaster / 过山车,Hanbin,Ankang,Shaanxi,China,Operating,2015,,Steel,Extreme,Sit Down,,,,,5,,
15589,Sky Roller Coaster,Shengming Universal City,Yubei,Chongqing,China,Operating,2019,,Steel,Extreme,Sit Down,1640.4,88.6,,40.4,4,,
15590,Crazy Mouse / 疯狂老鼠,Foreigner Street,Nan'an,Chongqing,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15592,unknown,South Hot Springs Park,Banan,Chongqing,China,Operating,2015,,Steel,Thrill,Sit Down,6561.7,,,,0,,
15594,TMNT Shellraiser,Nickelodeon Universe Theme Park,East Rutherford,New Jersey,United States,Operating,2019-10-25,,Steel,Extreme,Sit Down,3280.8,141,,62.1,7,121.5,
15595,Wood Express,Parc Saint Paul,Saint-Paul,Hauts-de-France,France,Operating,2018-07-01,,Wood,Family,Sit Down,1588,50,48.8,38.2,0,57,
15600,Shredder,Nickelodeon Universe Theme Park,East Rutherford,New Jersey,United States,Operating,2019-11-02,,Steel,Thrill,Sit Down,2247,85,,36,0,,
15602,Sputnik / Спутник,Proletarian Park Rayona,Saransk,Mordovia,Russia,Operating,2011,,Steel,Family,Sit Down,538.1,,,21.7,0,,
15603,Tantrum,Six Flags Darien Lake,Darien Center,New York,United States,Operating,2018-05-25,,Steel,Extreme,Sit Down,1246.7,98.4,,52.8,3,97,1:00
15604,Green Worm Coaster / 青虫滑车,Foreigner Street,Nan'an,Chongqing,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
15606,Cyclone / Циклон,City Park of Culture and Rest,Tyumen,Tyumen,Russia,Operating,2013,,Steel,Thrill,Sit Down,1099,39.3,,34.2,0,,1:20
15608,unknown,Victory Park,Stavropol,Stavropol,Russia,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15610,Drakon,Zomin Istiroxat Bog'i,Zaamin,Jizzakh,Uzbekistan,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15612,unknown,Hotel Aqua Fun Park,Marrakesh,Marrakesh-Safi,Morocco,Operated,2016,2019,Steel,Family,Sit Down,,,,,0,,
15614,unknown,Kidzo,Marrakesh,Marrakesh-Safi,Morocco,Operated,2015,2016,Steel,Family,Sit Down,,,,,0,,
15616,Jungle Flying Squirrel / 丛林飞鼠,Lengshuitan,Yongzhou,Hunan,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
15618,Jungle Flying Squirrel / 丛林飞鼠,Lengshuitan,Yongzhou,Hunan,China,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
15622,Family Roller Coaster / 家庭过山车,Wuxing,Huzhou,Zhejiang,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15624,unknown,Shanyang,Jiaozuo,Henan,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15625,unknown,Shanyang,Jiaozuo,Henan,China,Operating,2017,,Steel,Extreme,Sit Down,,,,,5,,
15626,unknown,Lengshuitan,Yongzhou,Hunan,China,SBNO,,2017,Steel,Family,Sit Down,,,,,0,,
15627,unknown,Lengshuitan,Yongzhou,Hunan,China,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
15629,Wilde Maus,Detskiy Park,Anapa,Krasnodar,Russia,Operating,2018,,Steel,Thrill,Sit Down,,,,,0,,
15631,unknown,Daozhen,Zunyi,Guizhou,China,Operating,2017-10,,Steel,Family,Sit Down,,,,,0,,
15633,Roller Coaster,Tamanna World Family Park,Dhaka,Dhaka,Bangladesh,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
15635,unknown,Shopnopuri Artificial Amusement Park,Dinajpur,Rangpur,Bangladesh,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
15637,unknown,Children's Park,Phnom Penh,Phnom Penh,Cambodia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15639,Roller Coaster,Wonder World Amusement Park,Lusaka,Lusaka,Zambia,Operating,,,Steel,Family,Sit Down,,,,,0,,
15640,Flash,State Fair of Texas,Dallas,Texas,United States,Operated,,,Steel,,Sit Down,,32.8,,,0,,
15642,Little Dipper,Joyland Amusement Park,Bronx,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15644,Virginia Reel,12th Street Amusement,Brooklyn,New York,United States,Operated,1921,1933,Wood,Family,Sit Down,,,,,0,,
15646,Caterpillar / Гусеница / Gusenitsa,Chudo Park,Elektrostal,Moscow,Russia,Operating,2002,,Steel,Family,Sit Down,,,,,0,,
15648,Gliding Dragon / 滑行龙,Yingde,Qingyuan,Guangdong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15650,Crazy Taxi Coaster,Trans Studio Mini,Cirebon,West Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15652,Crazy Taxi Coaster,Trans Studio Mini,Bandar Lampung,Lampung,Indonesia,Operating,2017-12,,Steel,Family,Sit Down,,,,,0,,
15654,Crazy Cab Coaster,Kid City,South Tangerang,Banten,Indonesia,Operating,2017-12,,Steel,Family,Sit Down,,,,,0,,
15656,Crazy Cab Coaster,Trans Studio Mini,Kubu Raya,West Kalimantan,Indonesia,Operating,2018-02-09,,Steel,Family,Sit Down,,,,,0,,
15659,Steirarodl,Steirarodl Modriach,Edelschrott,Styria,Austria,Operating,2020-05-29,,Steel,Thrill,Sit Down,3871.4,,,24.9,0,,
15661,unknown,Kids Village,Al Farwaniyah,Al Farwaniyah,Kuwait,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15663,385,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
15665,Luge des Bergers,Alpe d'Huez,Huez,Auvergne-Rhône-Alpes,France,Operating,2017-12-10,,Steel,Thrill,Sit Down,2050.5,,,,0,,
15666,Happy Valley / 欢乐谷,Qixia,Nanjing,Jiangsu,China,Under Construction,,,,,,,,,,,,
15667,unknown,Qixia,Nanjing,Jiangsu,China,Under Construction,,,Steel,Extreme,Wing,,,,,5,,
15668,unknown,Qixia,Nanjing,Jiangsu,China,Under Construction,,,Steel,Family,Suspended,,,,,0,,
15670,Fast and Furry-ous,Warner Bros. World Abu Dhabi,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2018-07-25,,Steel,Thrill,Inverted,1292.6,59,,29.8,0,,1:30
15671,Penguin Coaster / 企鹅过山车,Xiangzhou,Zhuhai,Guangdong,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
15672,Jungle Coaster / 丛林过山车,Xiangzhou,Zhuhai,Guangdong,China,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
15674,Harley Quinn Crazy Coaster,Six Flags Discovery Kingdom,Vallejo,California,United States,Operating,2018-08-03,,Steel,Extreme,Sit Down,360,62,,35,2,,
15676,Heaven's Wing / 天威翼,Wuzhong,Suzhou,Jiangsu,China,Operating,2018,,Steel,Extreme,Wing,,118.1,,,5,,
15679,Oriental Heritage / 方特东方神画,Jingzhou,Jingzhou,Hubei,China,Operating,2019-08-12,,,,,,,,,,,
15680,Oriental Heritage / 方特东方神话,Jiangyou,Mianyang,Sichuan,China,Operating,2020-07-18,,,,,,,,,,,
15681,Flying Over Gou Xiong Ling / 飞跃狗熊岭,Jiangyou,Mianyang,Sichuan,China,Operating,2020-07-18,,Steel,Family,Sit Down,,,,,0,,
15683,unknown,Tongzhou,Nantong,Jiangsu,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15684,Fantawild,Yangqu,Taiyuan,Shanxi,China,Under Construction,,,,,,,,,,,,
15685,unknown,Yangqu,Taiyuan,Shanxi,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15687,Jungle Flying Squirrel / 丛林飞鼠,Yuzhou,Yulin,Guangxi,China,Operated,2010,2014,Steel,Thrill,Sit Down,,,,,0,,
15689,unknown,Tianchang,Chuzhou,Anhui,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
15691,Caterpillar / Гусеница / Gusenitsa,Degtyarev Park,Kovrov,Vladimir,Russia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15693,Speedy Gonzales,Lunapark,Yevpatoria,Crimea,Ukraine,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
15695,unknown,Dendropark,Yevpatoria,Crimea,Ukraine,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15697,unknown,Kunlun Lake Park,Hotan,Xinjiang Uygur,China,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
15699,unknown,Qiaocheng,Bozhou,Anhui,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
15701,unknown,Peter Pan Kiddie Land,West Nyack,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15703,unknown,Juye,Heze,Shandong,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15705,unknown,Dancheng,Zhoukou,Henan,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15707,unknown,Taikang,Zhoukou,Henan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15708,Cobra,Freizeit-Land Geiselwind,Geiselwind,Bavaria,Germany,Operating,2018-03-24,,Steel,Extreme,Sit Down,656.2,33,,,1,,1:00
15710,Spin Roller Coaster / 自旋过山车,Babu,Hezhou,Guangxi,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15711,Roller Coaster / 过山车,Babu,Hezhou,Guangxi,China,Operating,2017,,Steel,Extreme,Sit Down,,,,,1,,
15715,unknown,Yuecheng,Shaoxing,Zhejiang,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
15717,Desmo Race,Mirabilandia,Savio,Emilia-Romagna,Italy,Operating,2019-07-25,,Steel,Extreme,Sit Down,1722.4,72.2,,49.7,0,,1:00
15718,unknown,Xinhua,Shijiazhuang,Hebei,China,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
15719,Crazy Mouse / 疯狂老鼠,Xinhua,Shijiazhuang,Hebei,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15721,unknown,Trans Studio Mini,Sidoarjo,East Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
15723,unknown,Trans Studio Mini,Kupang,East Nusa Tenggara,Indonesia,Operating,2018-01,,Steel,Family,Sit Down,810.3,,,,0,,
15725,unknown,Sparky's,Howtat Bani Tamim,Ar Riyadh,Saudi Arabia,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15727,Roller Coaster,Fun Time Pizza,Jeddah,Makkah,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,360.9,,,,0,,
15730,Dragon Coaster,Sparky's,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15732,Roller Coaster,Oceanica,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
15734,unknown,RM Roma Land,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2016,,Steel,Family,Sit Down,574.1,26.2,,17.4,0,,
15736,unknown,RM Roma Land,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15739,unknown,RM Roma Land,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15741,unknown,Sparky's,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15742,unknown,Al Hokair Land Theme Park,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15745,Fruit Worm Coaster / 果虫滑车,Tianqiao,Jinan,Shandong,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15747,unknown,Al-Watan Park,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
15749,unknown,Park Zoo,Al-Kharj,Ar Riyadh,Saudi Arabia,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15751,Funny Coaster,Serenity Fun City,Hurghada,Red Sea,Egypt,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15753,Spinning Coaster,Independencia,Lima,Lima Province,Peru,Operating,2016,,Steel,Family,Sit Down,190,14,,,0,,
15754,Fruit Worm Coaster / 果虫滑车,Yuexiu,Guangzhou,Guangdong,China,Operating,2015,,Steel,Kiddie,Sit Down,,,,,0,,
15756,unknown,Jinchengjiang,Hechi,Guangxi,China,Operating,2004,,Steel,Thrill,Sit Down,,,,,0,,
15757,unknown,Zhanhe,Pingdingshan,Henan,China,Operated,2010,2015,Steel,Thrill,Sit Down,,,,,0,,
15759,unknown,Zhangshu,Yichun,Jiangxi,China,Operating,2000,,Steel,Thrill,Sit Down,,,,,0,,
15761,unknown,Jintan,Changzhou,Jiangsu,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15763,Outer Space Flying Car / 太空飞车,Meijiang,Meizhou,Guangdong,China,Operated,2002,2020,Steel,Family,Sit Down,,,,,0,,
15765,Jungle Flying Squirrel / 丛林飞鼠,Sha,Sanming,Fujian,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15767,unknown,Luoding,Yunfu,Guangdong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15769,unknown,Anyuan,Pingxiang,Jiangxi,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15770,unknown,Anyuan,Pingxiang,Jiangxi,China,Operating,2014,,Steel,Extreme,Sit Down,,,,,4,,
15773,unknown,Hejin,Yuncheng,Shanxi,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15774,unknown,Mayakovsky Park,Yekaterinburg,Sverdlovsk,Russia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15776,unknown,Atatürk Parkı,Erzincan,Erzincan,Turkey,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15778,unknown,Avantaj Outlet Center,Çorlu,Tekirdağ,Turkey,Operating,2005,,Steel,Kiddie,Sit Down,,,,,0,,
15779,Jungle Flying Squirrel / 丛林飞鼠,Jinping,Shantou,Guangdong,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15781,Pine Forest Flying Mouse / 松林飞鼠,Luhe,Nanjing,Jiangsu,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15784,unknown,Jiawang,Xuzhou,Jiangsu,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15786,Gliding Dragon / 滑行龙 / Hua Xing Long,Weiyang,Xi'an,Shaanxi,China,Operating,2012,,Steel,Family,Sit Down,360.9,10.8,,13,0,,
15788,unknown,Dujiangyan,Chengdu,Sichuan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15790,unknown,Xuecheng,Zaozhuang,Shandong,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15792,unknown,Fei,Linyi,Shandong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15794,unknown,Ganyu,Lianyungang,Jiangsu,China,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
15796,Outer Space Flying Car / 太空飞车,Luhe,Nanjing,Jiangsu,China,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15797,Steel Dolphin / 海豚过山车,Shanghai Haichang Ocean Park,Pudong,Shanghai,China,Operating,2018-11-17,,Steel,Extreme,Sit Down,3372.7,108.3,,52.8,0,,1:15
15799,unknown,Tiger Land,Jericho,West Bank,Palestine,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15801,unknown,Ta'if Zoo,Ta'if,Makkah,Saudi Arabia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15803,unknown,Rawabi Land Park,Ta'if,Makkah,Saudi Arabia,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
15805,unknown,Al Baejan Tourist Resort & Park,Ta'if,Makkah,Saudi Arabia,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
15807,unknown,Alshalal Park,Ta'if,Makkah,Saudi Arabia,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
15809,unknown,Durra Fish,Mecca,Makkah,Saudi Arabia,Operating,2005,,Steel,Kiddie,Sit Down,,,,,0,,
15811,Spinning Coaster,Sparky's,Mecca,Makkah,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15812,Gusenitsa,Lokomotiv Park,Mirzo Ulugbek,Tashkent City,Uzbekistan,Operating,2014-03-21,,Steel,Kiddie,Sit Down,,,,,0,,
15814,Mini R. Coaster,Sparky's,Medina,Al Madinah,Saudi Arabia,Operating,2009,,Steel,Family,Sit Down,360.9,,,,0,,
15816,Roller Coaster,Happy Land,Medina,Al Madinah,Saudi Arabia,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
15817,unknown,Peixian,Xuzhou,Jiangsu,China,Operating,2015,,Steel,,Sit Down,,,,,0,,
15819,unknown,Asdaf Mall,Khamis Mushait,'Asir,Saudi Arabia,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15821,unknown,Toy Town,Khamis Mushait,'Asir,Saudi Arabia,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
15823,unknown,Boys Land,Khamis Mushait,'Asir,Saudi Arabia,Operating,2008,,Steel,Kiddie,Sit Down,,,,,0,,
15824,unknown,Boys Land,Khamis Mushait,'Asir,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,377.3,,,,0,,
15826,Outer Space Flying Car / 太空飞车,Abha Shopping Festival,Abha,'Asir,Saudi Arabia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15829,Spinning Coaster,Faby Land,Abha,'Asir,Saudi Arabia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15831,unknown,Sparky's,Jizan,Jizan,Saudi Arabia,Operating,2010,,Steel,Family,Sit Down,360.9,,,,0,,
15833,Roller Coaster,Adventures World,Jizan,Jizan,Saudi Arabia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15835,Gold Mine,Happy Land,Unaizah,Al Qassim,Saudi Arabia,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
