ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
3934,Three Loop Roller Coaster / 三环过山车,Zhanggong,Ganzhou,Jiangxi,China,Operating,2005,,Steel,Extreme,Sit Down,1624,75.5,,43.5,3,,1:30
3935,Phaethon / 파에톤,Gyeongju World,Gyeongju,Gyeongsangbuk-do,South Korea,Operating,2007-05-05,,Steel,Extreme,Inverted,3280.8,147.7,,55.9,6,,2:20
3936,Falcon,Duinrell,Wassenaar,Zuid-Holland,Netherlands,Operating,2009-05-14,,Steel,Extreme,Sit Down,1184.4,72.2,,43.5,3,97,
3937,unknown,Lelant,Cornwall,England,United Kingdom,Operated,1999,1999,Steel,Kiddie,Sit Down,,,,,0,,
3938,T Express,Everland,Yongin-si,Gyeonggi-do,South Korea,Operating,2008-03-14,,Wood,Extreme,Sit Down,5383.8,183.8,150.9,64.6,0,77,
3939,unknown,Xiling,Yichang,Hubei,China,Operated,1996,2018,Steel,Extreme,Sit Down,1624,75.5,,43.5,3,,1:30
3940,unknown,Xiling,Yichang,Hubei,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3941,Star Jet / スタージェット,International Science and Technology Expo,Tsukuba,Ibaraki,Japan,Operated,,,Steel,Extreme,Stand Up,,,,,1,,
3942,Roller Skate Coaster / ローラースケートコースター,International Dream Exchange Fair,Sendai,Miyagi,Japan,Operated,,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,0:44
3943,Thunderbolt,Ital Park,Buenos Aires,Buenos Aires,Argentina,Operated,1960,1970,Steel,,Sit Down,,,,,0,,
3944,Mini Mine Train / 採礦列車,Window on China Theme Park,Longtan Township,Taoyuan City,Taiwan,Operating,1993,,Steel,Family,Sit Down,278.8,,,,0,,
3945,unknown,Popeye Village,Mellieha,Northern,Malta,Operated,2006,2009,Steel,Kiddie,Sit Down,,,,,0,,
3946,unknown,Otaru,Shiribeshi,Hokkaido,Japan,Operated,1984-06-10,1984-09-26,Steel,Extreme,Stand Up,1394.3,82,,46.6,1,,1:09
3947,SL Coaster,Kushiro,Kushiro,Hokkaido,Japan,Operated,1993-03,2009,Steel,,Sit Down,,,,,0,,
3948,Miner Mike,Fun Zones of Wethersfield,Wethersfield,Connecticut,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3949,Funny Mouse,Legendia Śląskie Wesołe Miasteczko,Chorzów,Śląskie,Poland,Operated,2007,2010-03,Steel,Family,Sit Down,,,,,0,,
3950,Mick Doohan's Motocoaster,Dreamworld,Coomera,Queensland,Australia,Operating,2007-09-28,,Steel,Thrill,Sit Down,1984.9,23,,44.7,0,,
3951,Nightmare Mine,Frontier City,Oklahoma City,Oklahoma,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3952,iT'Z Express,iT'Z Family Food & Fun,Houston,Texas,United States,Operated,2007-05-22,2012-09,Steel,Family,Sit Down,,,,,0,,
3953,Il Treno Delle Miniere,Parcolido,Rome,Lazio,Italy,Operated,,,Steel,Family,Sit Down,,,,,0,,
3955,unknown,Kyrlay Amusement Park,Kazan,Tatarstan,Russia,Operated,2004,2016,Steel,Thrill,Sit Down,,,,,0,,
3958,Cosmic Typhoon,Bideford,Devon,England,United Kingdom,Operating,2007-07-07,,Steel,Thrill,Sit Down,1200,35,,,0,,1:20
3960,Caterpillar / Гусеница / Gusenitsa,Attraction Park,Saint Petersburg,Saint Petersburg,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
3961,Tornado,Salitre Magico,Bogotá,Cundinamarca,Colombia,Operated,2010,2017,Steel,Thrill,Sit Down,2862,,,44,0,,
3962,Fami'Stéric,Fami P.A.R.C,Nonville,Île-de-France,France,Operated,2008-08-03,2009-10-31,Steel,Thrill,Sit Down,,,,,0,,
3963,Wilde Maus,Europark,Vias,Occitanie,France,Operated,2007,2011,Steel,Thrill,Sit Down,1213.9,49.3,,28,0,46,1:10
3965,Speedy Coaster,Weymouth,Dorset,England,United Kingdom,Operated,2005,2010,Steel,Family,Sit Down,,13.8,,,0,,
3966,Typhoon,Wonderia,Medan,North Sumatra,Indonesia,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3967,unknown,Taman Ria Senayan,Senayan,West Java,Indonesia,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
3968,Mad Mouse,Broadway Grand Prix,Myrtle Beach,South Carolina,United States,In Storage,,,Steel,Thrill,Sit Down,,,,,0,,1:30
3969,Little Eagle,Broadway Grand Prix,Myrtle Beach,South Carolina,United States,In Storage,,,Steel,Family,Sit Down,,,,,0,,
3971,Galaxi,HemisFair '68,San Antonio,Texas,United States,Operated,1968-04-06,1968-10-06,Steel,Thrill,Sit Down,,,,,0,,
3972,Bergochdalbanan,Leksand Sommarland,Leksand,Dalarna,Sweden,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
3973,Go Gator,Scarborough,North Yorkshire,England,United Kingdom,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3975,Elma Kurdu,Aktur Park,Antalya,Antalya,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
3976,Goliath,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,2008-04-18,,Steel,Extreme,Inverted,2693,105,80,50,5,,2:00
3977,Leocoaster,Leolandia,Capriate San Gervasio,Lombardy,Italy,Operating,2007,,Steel,Family,Sit Down,262.5,13,,,0,,
3978,Roller Coaster / 过山车,Gongqing Forest Park,Yangpu,Shanghai,China,SBNO,,2019-01-22,Steel,Extreme,Sit Down,1624,75.5,,43.5,3,,1:30
3979,Elma Kurdu,Karsiyaka,Izmir,İzmir,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
3980,Family Roller Coaster / 家庭过山车,People's Park,Huangpu,Shanghai,China,Operating,2015-09,,Steel,Family,Sit Down,649.6,23,,20.5,0,,
3981,Blizzard,Eastbourne,East Sussex,England,United Kingdom,SBNO,,2007,Steel,,Sit Down,,,,,0,,
3982,Dragon,Galston,East Ayrshire,Scotland,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
3983,Gold Rush,Galston,East Ayrshire,Scotland,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,21.3,,,0,,
3984,Crazy Caterpillar,Scarborough,North Yorkshire,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
3985,Roller Coaster / รถไฟเหาะ / Rotfai Ho,Magic Land,Chatuchak,Bangkok,Thailand,Operated,1982,2000-05-28,Steel,,Sit Down,,,,,0,,
3986,Wildcat,Funland Amusement Park,North Little Rock,Arkansas,United States,Operating,2007,,Steel,Kiddie,Sit Down,,,,,0,,
3987,Project 1,Cavallino Matto,Castagneto Carducci,Tuscany,Italy,Operating,2006,,Steel,Thrill,Sit Down,918.7,52.5,,,0,,1:15
3988,Cyclone,Century of Progress,Chicago,Illinois,United States,Operated,1933,1934,Wood,,Sit Down,,,,,0,,
3990,Little Dipper,Douglas Park Amusements,Danville,Illinois,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3991,Figure Eight,Seabreeze,Rochester,New York,United States,Operated,1903,1915,Wood,,Sit Down,,,,,0,,
3992,Wild Cat,Seabreeze,Rochester,New York,United States,Operated,1926,1935,Wood,,Sit Down,,,,,0,,
3993,Jack 'n' Jill Scenic,Seabreeze,Rochester,New York,United States,Operated,1921,1930,Wood,,Sit Down,,,,,0,,
3994,Greyhound,Seabreeze,Rochester,New York,United States,Operated,1916,1933,Wood,,Sit Down,,,,,0,,
3995,Kiddie Koaster,Joyland Park,Lexington,Kentucky,United States,Operated,1950,1964,Steel,Kiddie,Sit Down,,,,,0,,
3996,unknown,Marshall Hall Park,Bryans Road,Maryland,United States,Operated,1924,1928,Wood,,Sit Down,,,,,0,,
3997,Jack Rabbit,Luna Park,Hong Kong Island,Hong Kong,China,Operated,,,Wood,,Sit Down,,,,,0,,
3998,Comet Jr.,Fairyland,Elmhurst,New York,United States,Operated,1950,1968,Wood,Family,Sit Down,,,,,0,,
3999,Figure 8,Hoveton,Durham,England,United Kingdom,Operated,1926,1965,Wood,,Sit Down,,,,,0,,
4000,Virginia Reel,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,,,Wood,,Sit Down,,,,,0,,
4001,Cyclone,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,1945,1971-09-12,Wood,,Sit Down,,,,,0,,
4002,Mile Sky Chaser,Luna Park,Brooklyn,New York,United States,Operated,1924,1944-08-12,Wood,,Sit Down,,,,,0,,
4003,Boardwalk Canyon Blaster,Six Flags Fiesta Texas,San Antonio,Texas,United States,In Storage,,,Steel,Family,Sit Down,1181.1,26.3,,22.4,0,,1:05
4004,Colorful 4 Ring Roller Coaster / 四环彩色过山车,Yingze,Taiyuan,Shanxi,China,Operated,2004-04,2016-07-16,Steel,Extreme,Sit Down,,,,,4,,
4005,Behemoth,Canada's Wonderland,Vaughan,Ontario,Canada,Operating,2008-05-04,,Steel,Extreme,Sit Down,5318,230,,77,0,75,
4006,Runaway Train,Bridlington,East Riding of Yorkshire,England,United Kingdom,Operated,2007,2008,Steel,Family,Sit Down,,,,,0,,
4008,Mountain Speedway,Crystal Palace Park,Galveston,Texas,United States,Operated,1911,1961,Wood,,Sit Down,,,,,0,,
4009,Montaña Rusa,Parque Norte,Medellín,Antioquia,Colombia,Operated,2005,2017,Steel,Thrill,Sit Down,,,,,0,,
4010,Blue Fire,Parque Norte,Medellín,Antioquia,Colombia,Operated,,,Steel,,Sit Down,,,,,0,,
4011,Loco Ratón,Coney Island Park,Caracas,Capital District,Venezuela,Operated,1957,1966,Steel,Thrill,Sit Down,,,,,0,,
4012,unknown,Park Basij,Tehran,Tehran,Iran,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
4013,unknown,Chamran Park,Karaj,Tehran,Iran,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
4014,Leap Frog,Olympia Park,McKeesport,Pennsylvania,United States,Operated,1901,1942,Wood,,Sit Down,,,,,0,,
4015,unknown,Anqiu,Weifang,Shandong,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
4016,Comet Jr.,Olympia Park,McKeesport,Pennsylvania,United States,Operated,,,Wood,Family,Sit Down,,,,,0,,
4017,Roller Coaster,Eram Park,Tehran,Tehran,Iran,Operated,2000,2015,Steel,Thrill,Sit Down,1804.5,49.3,,,0,,
4018,Loop Coaster,Eram Park,Tehran,Tehran,Iran,Operated,2004,2015,Steel,Extreme,Sit Down,,,,,1,,
4019,Royal Giant Dips Coaster,Luna Park,Charleston,West Virginia,United States,Operated,1912,1923,Wood,,Sit Down,,,,,0,,
4020,Gravity Coaster,Science City,Kolkata,West Bengal,India,Operated,2007,2018,Steel,Family,Sit Down,,,,,0,,
4021,Cobra,Tivoli Friheden,Århus,Midtjylland,Denmark,Operating,2008-06-27,,Steel,Extreme,Inverted,1312.3,68.9,,40.4,3,,
4022,Spinning Batman / 蝙蝠飞侠,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,2008,2010-12-25,Steel,Family,Suspended,,,,,0,,
4023,Figure Eight,Belle Isle Park,Oklahoma City,Oklahoma,United States,Operated,1919,1927,Wood,,Sit Down,,,,,0,,
4024,Go-Gator,Hoveton,Norfolk,England,United Kingdom,Operated,2003,2010,Steel,Kiddie,Sit Down,,,,,0,,
4025,Inertia Roller Coaster / 惯性滑车,Gongqing Forest Park,Yangpu,Shanghai,China,Operated,2004,2013,Steel,Thrill,Sit Down,,,,,0,,
4026,Rainbow Children Coaster / 七彩儿童过山车,Sun Park,Chaoyang,Beijing,China,Operating,2005,,Steel,Family,Sit Down,656.2,,,,0,,
4027,Fruit Worm Coaster / 果虫滑车,Sun Park,Chaoyang,Beijing,China,Operated,2002,2015,Steel,Kiddie,Sit Down,,,,11.2,0,,
4028,Jurassic Adventure / 侏罗纪探险,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,,,Steel,,Sit Down,,,,,0,,
4029,Little Dipper,Hart Park,Bakersfield,California,United States,Operated,1948,1962,Steel,Kiddie,Sit Down,,,,,0,,
4030,unknown,Zhuanghe,Dalian,Liaoning,China,Operating,2017-08-08,,Steel,Thrill,Sit Down,,,,,0,,
4031,Wild Mouse,Funtown,Atlanta,Georgia,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4032,Wild Mouse,Funland Park,Miami,Florida,United States,Operated,1956,1963,Steel,Thrill,Sit Down,,,,,0,,
4033,Wild Mouse,Jalisco Park,Havana,Havana,Cuba,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4034,Wild Mouse,Wedgewood Village,Oklahoma City,Oklahoma,United States,Operated,1958,1960,Steel,Thrill,Sit Down,,,,,0,,
4035,Jack Rabbit,River Park,Winnipeg,Manitoba,Canada,Operated,,,Wood,,Sit Down,,,,,0,,
4037,Wacky Worm,Ayr,South Ayrshire,Scotland,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
4038,Piraten,Djurs Sommerland,Nimtofte,Midtjylland,Denmark,Operating,2008-05-01,,Steel,Extreme,Sit Down,2477,101.7,98.4,52.8,0,,
4039,Possessed,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operating,2008-05,,Steel,Extreme,Inverted,704,180,,70,0,90,
4040,Twister Mountain,Leolandia,Capriate San Gervasio,Lombardy,Italy,Operating,2008-03-14,,Steel,Thrill,Sit Down,1036.8,34.4,,28.6,0,,
4041,Jack Rabbit,Bay Beach Amusement Park,Green Bay,Wisconsin,United States,Operated,1901,1928,Wood,,Sit Down,,,,,0,,
4042,Pandemonium,Six Flags Over Texas,Arlington,Texas,United States,Operating,2008-05-17,,Steel,Thrill,Sit Down,1351,53,27,31,0,,1:51
4043,Thriller,Mountain Park,Roanoke,Virginia,United States,Operated,,,Wood,,Sit Down,,,,,0,,
4044,Pandemonium,Six Flags Discovery Kingdom,Vallejo,California,United States,Operated,2008-05-23,2012,Steel,Thrill,Sit Down,1351,53,27,31,0,,1:51
4045,American Thunder,Six Flags St. Louis,Eureka,Missouri,United States,Operating,2008-06-20,,Wood,Thrill,Sit Down,2713,82,80,48,0,,
4046,Dark Knight,Six Flags Great America,Gurnee,Illinois,United States,Operating,2008-05-21,,Steel,Thrill,Sit Down,1213,,,,0,,2:00
4047,Dark Knight,Six Flags Great Adventure,Jackson,New Jersey,United States,Operating,2008-05-15,,Steel,Thrill,Sit Down,1213,,,,0,,2:00
4048,Jungle Mouse,Everland,Yongin-si,Gyeonggi-do,South Korea,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4049,Fahrenheit,Hersheypark,Hershey,Pennsylvania,United States,Operating,2008-05-24,,Steel,Extreme,Sit Down,2700,121,,58,6,97,1:25
4050,Topo Zorro,Cavallino Matto,Castagneto Carducci,Tuscany,Italy,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
4051,Roller Coaster / Tàu Lượn Siêu Tốc,VinWonders,Nha Trang,Khánh Hòa,Vietnam,Operating,2007,,Steel,,Sit Down,944.9,42.7,,31.3,0,,
4052,unknown,Jolly Cholly's Funland,North Attleboro,Massachusetts,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
4053,Thunderhawk,Michigan's Adventure,Muskegon,Michigan,United States,Operating,2008-05-17,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5,,1:36
4054,Serpent,Kokomo's Family Fun Center,Saginaw,Michigan,United States,Operating,2009-04-25,,Steel,Thrill,Sit Down,1919,45,,,0,,1:50
4055,Little Dipper,Gwynn Oak Park,Baltimore,Maryland,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
4056,Sky Rocket,Waverly Beach,Beloit,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
4057,Wild Mouse,Springlake Park,Oklahoma City,Oklahoma,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4058,Phantastic Coaster,Indian Nations Park,Jenks,Oklahoma,United States,Operated,1961,1975,Wood,,Sit Down,,,,,0,,
4059,Cosmic Caterpillar,Bideford,Devon,England,United Kingdom,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
4060,Figure Eight,State Fair Park,Oklahoma City,Oklahoma,United States,Operated,1909,1932,Wood,,Sit Down,,,,,0,,
4061,Roller Coaster,Wedgewood Village,Oklahoma City,Oklahoma,United States,Operated,1958,1969,Steel,Kiddie,Sit Down,,,,,0,,
4062,Dracor,Santa's Village AZoosment Park,Dundee,Illinois,United States,Operated,1986,1994,Steel,Family,Sit Down,,,,,0,,
4063,Wild Mouse,Skegness,Lincolnshire,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4064,Devil's Chute,Portsmouth,Hampshire,England,United Kingdom,Operated,1951,1959,Wood,Thrill,Sit Down,,,,,0,,
4065,Mammut,Erlebnispark Tripsdrill,Cleebronn,Baden-Württemberg,Germany,Operating,2008-04-28,,Wood,Extreme,Sit Down,2821.5,98.4,,55.9,0,,
4066,Comet Jr.,Granby Zoo,Granby,Québec,Canada,Operated,,,Wood,Family,Sit Down,,,,,0,,
4067,Comet Jr.,Hart Park,Bakersfield,California,United States,Operated,1960,1981,Wood,Family,Sit Down,,,,,0,,
4068,unknown,Fairview Park,Delmont,Pennsylvania,United States,Operated,1955,1980,Wood,,Sit Down,,,,,0,,
4070,Python Panique,Granby Zoo,Granby,Québec,Canada,Operating,2008-07-11,,Steel,Family,Sit Down,820.3,36.1,,30,0,,
4071,Wild Mouse,Canobie Lake Park,Salem,New Hampshire,United States,Operated,1962-07-31,1962-07-01,Steel,Thrill,Sit Down,,,,,0,,
4072,Magic Bee,Nova Nicolândi,Brasília,Federal District,Brazil,Operated,2007,2008,Steel,Family,Inverted,,,,,0,,
4073,Golden Dragon Pulley / 金龙滑轮,Luohu,Shenzhen,Guangdong,China,Operated,2007,2017-09-26,Steel,Family,Sit Down,,,,,0,,
4074,blue fire Megacoaster,Europa Park,Rust,Baden-Württemberg,Germany,Operating,2009-04-04,,Steel,Extreme,Sit Down,3464.5,124.7,,62.1,4,,2:30
4075,Fluch von Novgorod,Hansa Park,Sierksdorf,Schleswig-Holstein,Germany,Operating,2009-04-09,,Steel,Extreme,Sit Down,2296.6,131.2,,62.1,1,97,
4076,Oruga Feliz,Valle Fantástico,Cholula,Puebla,Mexico,Operated,2004-12-14,2009,Steel,Family,Sit Down,,,,,0,,
4077,Dragón,Valle Fantástico,Cholula,Puebla,Mexico,Operated,2004-12-14,2009,Steel,Family,Sit Down,,,,,0,,
4078,unknown,Granite Park,Fresno,California,United States,In Storage,,,Steel,Family,Sit Down,2400,69,,,0,,
4079,Dominator,Kings Dominion,Doswell,Virginia,United States,Operating,2008-05-24,,Steel,Extreme,Sit Down,4210,157,148,65,5,57,
4080,Gravity Roller Coaster,Schnepf Farms,Queen Creek,Arizona,United States,Operating,2007-10-06,,Steel,Family,Sit Down,,,,,0,,
4081,Indiana Jones,Mc-Play Kinderland,Freudenberg,North Rhine-Westphalia,Germany,Operated,2006,2008,Steel,Family,Sit Down,,,,,0,,
4082,Shinpi,Nasu,Nasu,Tochigi,Japan,Operating,2009-04,,Steel,Family,Sit Down,,,,,0,,
4083,Butterfly,Minidorf,Schömberg,Baden-Württemberg,Germany,Operating,2007,,Steel,Family,Sit Down,,20,,,0,,
4084,Butterfly,Tierpark und Freizeitpark Germendorf,Germendorf,Brandenburg,Germany,Operating,2007,,Steel,Family,Sit Down,,20,,,0,,
4085,Whizzer,Rothschild Park,Rothschild,Wisconsin,United States,Operated,1911,1911,Wood,,Sit Down,,,,,0,,
4086,unknown,In The Game Funtrackers,Corpus Christi,Texas,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
4087,unknown,Dodge Park Playland,Council Bluffs,Iowa,United States,Operated,,,Wood,Family,Sit Down,,,,,0,,
4088,Crazy Worm,Brentwood,Essex,England,United Kingdom,Operated,2007-07,2015,Steel,Family,Sit Down,,14.8,,,0,,
4089,Pony Express,Knott's Berry Farm,Buena Park,California,United States,Operating,2008-05-22,,Steel,Thrill,Sit Down,1250,44.3,,38,0,,
4090,Lynet,Fårup Sommerland,Blokhus,Nordjylland,Denmark,Operating,2008-06-05,,Steel,Extreme,Sit Down,1771.6,65.6,,49.7,2,,
4091,Götterblitz,Familypark,St. Margarethen,Burgenland,Austria,Operating,2008,,Steel,Family,Sit Down,1574.8,52.5,,37.3,0,,
4092,City Jet,Kid's World,Long Branch,New Jersey,United States,Operated,1978,1987,Steel,Thrill,Sit Down,,,,,0,,
4093,unknown,Kid's World,Long Branch,New Jersey,United States,SBNO,,1987,Steel,Family,Sit Down,,,,,0,,
4094,Avatar Airbender,Nickelodeon Universe,Bloomington,Minnesota,United States,Operating,2008-03-15,,Steel,Thrill,Sit Down,,70,,,0,,
4095,unknown,Xinhua,Shijiazhuang,Hebei,China,Operated,2010-02,2016,Steel,Extreme,Sit Down,,,,,3,,
4096,Family Train,Hawally Park,Hawally,Hawalli,Kuwait,Operating,2004,,Steel,Family,Sit Down,262.5,13,,,0,,
4097,Alpen Blitz,Queens Land,Chennai,Tamil Nadu,India,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
4098,Roller Coaster,Queens Land,Chennai,Tamil Nadu,India,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
4099,Scenic Railway,Delmar Garden,Oklahoma City,Oklahoma,United States,Operated,1906-06-10,1910,Wood,,Sit Down,4000,,,,0,,
4100,unknown,Beto Carrero World,Penha,Santa Catarina,Brazil,SBNO,,2007,Steel,Thrill,Sit Down,,,,,0,,
4101,Gusano,Lunapark,Lima,Lima Province,Peru,Operated,,,Steel,Family,Sit Down,,,,,0,,
4102,Fire Dragon / 火龙,Baiyun,Guangzhou,Guangdong,China,Operated,2007,2013,Steel,Family,Sit Down,,,,,0,,
4103,Wild Elfin / 疯狂精灵,Nanshan,Shenzhen,Guangdong,China,Operated,2008,2015-08-31,Steel,Thrill,Sit Down,,,,,0,,
4104,Sea Serpent,That Fun Place,Greenfield,Indiana,United States,Operated,2008,2012,Steel,Family,Sit Down,,,,,0,,
4105,unknown,Frontier Land,Cherokee,North Carolina,United States,Operated,1968,1982,Steel,Thrill,Sit Down,,,,,0,,
4106,Tacot en Folie,Parc Ange Michel,Saint Martin de Landelles,Normandy,France,Operating,2008-04-12,,Steel,Family,Sit Down,,,,,0,,
4107,unknown,Funland Park,Kingston,Saint Andrew,Jamaica,Operated,1970,1980,Steel,Kiddie,Sit Down,,,,,0,,
4108,unknown,Parko Paliatso Luna Park,Ayia Napa,Famagusta,Cyprus,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4109,Brucomela,Parko Paliatso Luna Park,Ayia Napa,Famagusta,Cyprus,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
4110,unknown,Luna Park,Nazilli,Aydın,Turkey,Operated,2004,2011,Steel,Thrill,Sit Down,,,,,0,,
4111,Elma Kurdu,Bostanci Luna Park,Kadıköy,Istanbul,Turkey,Operated,2005,2008,Steel,Family,Sit Down,,,,,0,,
4112,Inertia Pulley / 惯性滑车,Shinan,Qingdao,Shandong,China,Operated,2001,2009-04,Steel,Thrill,Sit Down,,,,,0,,
4113,Kiddie Coaster,Fun Spot America,Kissimmee,Florida,United States,Operated,2009,2012-01,Steel,Kiddie,Sit Down,,,,,0,,
4114,Family Coaster,Hawally Park,Hawally,Hawalli,Kuwait,Operating,2005,,Steel,Family,Sit Down,360.9,,,,0,,
4115,Child Coaster / チャイルドコースター,Green Pia Seto Uchi,Kure,Hiroshima,Japan,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
4116,Ultra Seven Coaster Mach 7 / ウルトラセブンコースター「マッハ７」,GrinPa,Fujiwara,Shizuoka,Japan,Operating,2008,,Steel,,Sit Down,,,,,0,,
4117,unknown,Chenghua,Chengdu,Sichuan,China,Operated,2007,2008-10-01,Steel,Thrill,Sit Down,,,,,0,,
4118,unknown,Chenghua,Chengdu,Sichuan,China,Operated,2007,2008-10-01,Steel,Family,Sit Down,,,,,0,,
4119,Miner Mike,Sam's Fun City,Pensacola,Florida,United States,Operating,2000-09,,Steel,Kiddie,Sit Down,,,,,0,,
4120,Dubai Drone,VR Park Dubai,Dubai,Dubai,United Arab Emirates,Operating,2009,,Steel,Family,Sit Down,1246.8,44.4,,,0,,
4121,unknown,Whalom Park,Lunenburg,Massachusetts,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
4122,Walrus Splash / 超级激流,Xiangzhou,Zhuhai,Guangdong,China,Operating,2014-02-28,,Steel,Thrill,Sit Down,,,,,0,,
4123,Polar Explorer / 冰山过山车,Xiangzhou,Zhuhai,Guangdong,China,Operating,2014-02-28,,Steel,Thrill,Sit Down,2919.9,73.1,,43.5,0,,
4124,Stingray / 激情过山车,Wuzhong,Suzhou,Jiangsu,China,Operated,2009-07-18,2018-09-10,Steel,Extreme,Flying,1213.9,103.7,,46.6,2,,
4125,Dragon in Snowfield / 雪域飞龙,Jinniu,Chengdu,Sichuan,China,Operating,2009-01-17,,Steel,Thrill,Sit Down,2575.5,45.9,,30.1,0,,2:20
4126,Dragon in Clouds / 云霄飞龙,Jinniu,Chengdu,Sichuan,China,Operating,2009-01-19,,Steel,Extreme,Inverted,2454.1,117.8,111.8,53.7,4,,1:32
4127,unknown,Feira Popular de Lisboa,Lisbon,Lisbon,Portugal,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4128,Montanha Russa,Bracalândia,Braga,Braga,Portugal,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
4129,Moto Bala,Mundo Petapa,Guatemala City,Guatemala,Guatemala,Operating,2010,,Steel,Thrill,Sit Down,1194.2,42.7,,37.3,0,,
4130,Wild Wind,Circle of Fun,Quezon City,Metro Manila,Philippines,Operating,2007,,Steel,Extreme,Sit Down,656.2,33,,,1,,1:00
4131,Nessi Coaster,Marah Land Sabahiya,South Sabahiya,Al Ahmadi,Kuwait,Operated,2004,2015,Steel,Family,Sit Down,,,,,0,,
4132,Flare Meteor / 火流星,Jinghu,Wuhu,Anhui,China,Operating,2007-10-18,,Steel,Extreme,Inverted,,124,,49.7,4,,
4133,Vesuvio Volcano / 維蘇威火山,Jinghu,Wuhu,Anhui,China,Operating,2008-04,,Steel,Thrill,Sit Down,2578.8,52.5,,29.8,0,,
4134,Spinning Coaster / 自旋滑车,Fantawild Sci-Fi Theme Park,Jiangbei,Chongqing,China,Operating,2006-04-30,,Steel,Thrill,Sit Down,,,,,0,,
4135,Fruit Worm Coaster / 果虫滑车,Fantawild Sci-Fi Theme Park,Jiangbei,Chongqing,China,Operated,2006-04-30,2017,Steel,Kiddie,Sit Down,,,,,0,,
4136,unknown,Future Kid,Salmiya,Hawalli,Kuwait,Operated,,,Steel,Family,Sit Down,,,,,0,,
4137,Hanging Pulley / 悬挂滑车,Jinghu,Wuhu,Anhui,China,Operating,2007-10-18,,Steel,Thrill,Suspended,1246,,,29.1,0,,
4138,Moto Coaster,Six Flags Darien Lake,Darien Center,New York,United States,Operating,2008-05-03,,Steel,Thrill,Sit Down,1194.2,42.7,,37.3,0,,
4139,Figure Eight,Idora Park,Youngstown,Ohio,United States,Operated,1902,1919,Wood,,Sit Down,,,,,0,,
4140,FireFly,Idora Park,Youngstown,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
4141,Looping Dipper,Portrush,Antrim,Northern Ireland,United Kingdom,Operated,1991,1996,Steel,Extreme,Sit Down,1197,36,,,1,,
4142,Baby Coaster / 蚁兵特工队,Nanshan,Shenzhen,Guangdong,China,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
4144,unknown,Changjiang Water World,Zhongshan,Guangdong,China,Operated,1980,1997,Steel,Extreme,Sit Down,,,,,1,,
