10341,Triops,Bagatelle,Merlimont,Hauts-de-France,France,Operating,2012-06-30,,Steel,Extreme,Inverted,1013.8,131.2,,50.0,3.0,,1:30
10347,Freedom Flyer,Fun Spot America,Orlando,Florida,United States,Operating,2013-05,,Steel,Family,Suspended,1295.9,64.3,,34.2,0.0,,
10348,White Lightning,Fun Spot America,Orlando,Florida,United States,Operating,2013-05,,Wood,Thrill,Sit Down,2032.0,69.7,67.2,44.3,0.0,,1:15
10353,Fjord Flying Dragon / 峡湾飞龙,Happy Valley,Dongli,Tianjin,China,Operating,2013-07-27,,Wood,Extreme,Sit Down,3989.5,111.6,91.8,54.1,0.0,60.0,1:30
10369,Time Shuttle / 时光飞梭,Sino Wonderland,Huainan,Anhui,China,SBNO,,2013,Steel,Extreme,Inverted,2624.7,108.3,95.2,49.7,4.0,,2:10
10393,Divertical,Mirabilandia,Savio,Emilia-Romagna,Italy,Operating,2012-06-16,,Steel,Extreme,Sit Down,2516.4,164.0,,59.0,0.0,45.0,
10396,Apocalypse,Lunapark,Agde,Occitanie,France,Operating,2012-06-22,,Steel,Extreme,Sit Down,2400.0,75.0,68.0,40.0,2.0,,
10402,TNT Tren de la Mina,Madrid,Madrid,Community of Madrid,Spain,Operating,2012-03-30,,Steel,Thrill,Sit Down,1476.4,55.8,,35.0,0.0,,
10448,Steampunk Hunters,TusenFryd,Oppegård,Akershus,Norway,Operating,2012-04-28,,Steel,Family,Sit Down,1099.1,42.7,,28.5,0.0,,1:15
10457,Formula 1 / Формула 1,Park Attraktsionov,Voronezh,Voronezh,Russia,Operating,2011,,Steel,Family,Sit Down,961.3,36.1,,26.7,0.0,,1:50
10463,Wild West Express,Glenwood Caverns Adventure Park,Glenwood Springs,Colorado,United States,Operating,2012-05-25,,Steel,Family,Sit Down,197.5,10.8,,16.2,0.0,,
10523,Búmeran,Parque Diversiones,La Uruca,San José,Costa Rica,Operating,2012-11-25,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
10581,Zimerman,Gloria's Fantasyland,Dapitan City,Zamboanga del Norte,Philippines,Operating,2014-02-14,,Steel,Extreme,Sit Down,1565.0,70.0,65.0,55.0,3.0,,1:20
10582,Outlaw Run,Silver Dollar City,Branson,Missouri,United States,Operating,2013-03-15,,Wood,Extreme,Sit Down,2937.0,107.0,162.0,68.0,3.0,81.0,1:27
10631,Motorbike Roller Coaster / 摩托过山车,Langzhong,Nanchong,Sichuan,China,Operating,2013-02-08,,Steel,Thrill,Sit Down,2231.0,45.9,,49.7,0.0,,1:15
10698,Red Force,Salou,Tarragona,Catalonia,Spain,Operating,2017-04-07,,Steel,Extreme,Sit Down,2887.2,367.3,,111.8,0.0,90.0,
10708,Stress Express / 极地快车,Zhongmu,Zhengzhou,Henan,China,Operating,2012-09-22,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
10709,Terror Twister / 暴风眼,Zhongmu,Zhengzhou,Henan,China,Operating,2012-10-01,,Steel,Extreme,Sit Down,492.2,151.6,,65.3,2.0,,0:50
10741,Whirly Roller Coaster / 回旋过山车,Wenjiang,Chengdu,Sichuan,China,Operating,2015-10-01,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
10748,Velociraptor,IMG Worlds of Adventure,Dubai,Dubai,United Arab Emirates,Operating,2016-08-31,,Steel,Extreme,Sit Down,3464.5,124.7,,62.1,4.0,,2:30
10766,Twisted Coaster,HotZone,Rio De Janeiro,Rio De Janeiro,Brazil,Operating,2012-07-04,,Steel,Family,Sit Down,574.2,26.3,,17.4,0.0,,
10775,Dream Explorer / 梦想探险者,Shuangliu,Chengdu,Sichuan,China,Operated,,,Steel,Thrill,Suspended,1246.8,55.8,,25.5,0.0,,
10779,Stampbanan,Liseberg,Gothenburg,Västra Götaland,Sweden,Operating,2013-04-27,,Steel,Family,Sit Down,176.5,10.8,,12.3,0.0,,
10837,Quantum Leap,Sochi Park,Sochi,Krasnodar,Russia,Operating,2014,,Steel,Extreme,Inverted,1204.0,191.6,177.0,65.6,3.0,90.0,1:32
10838,Serpent Dragon / Змей Горыныч / Zmey Gorynych,Sochi Park,Sochi,Krasnodar,Russia,Operating,2014,,Steel,Extreme,Sit Down,3464.5,124.7,,62.1,4.0,,2:30
10857,Gold Striker,California's Great America,Santa Clara,California,United States,Operating,2013-05-31,,Wood,Extreme,Sit Down,3197.0,108.2,,53.7,0.0,,2:30
10873,Peter Rabbit Coaster / ピーターラビットコースター,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,2012,,Steel,Family,Sit Down,502.0,14.1,,15.5,0.0,,
10891,GateKeeper,Cedar Point,Sandusky,Ohio,United States,Operating,2013-05-11,,Steel,Extreme,Wing,4164.0,170.0,164.0,67.0,6.0,,2:40
10902,Orkanen,Fårup Sommerland,Blokhus,Nordjylland,Denmark,Operating,2013-06-05,,Steel,Family,Suspended,1486.3,63.3,,46.6,0.0,,
10930,Undertow,Santa Cruz Beach Boardwalk,Santa Cruz,California,United States,Operating,2013-10-19,,Steel,Thrill,Sit Down,1410.0,50.0,,40.0,0.0,,
10947,Boomerang,Six Flags St. Louis,Eureka,Missouri,United States,Operating,2013-06-08,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
10948,Full Throttle,Six Flags Magic Mountain,Valencia,California,United States,Operating,2013-06-22,,Steel,Extreme,Sit Down,2200.0,164.0,,70.0,2.0,,1:30
10976,Rewind Racers,Adventure City,Anaheim,California,United States,Operating,2015-06-06,,Steel,Family,Sit Down,593.8,39.3,,31.1,0.0,,
10979,Huracan,Ypres,West Flanders,Flemish Region,Belgium,Operating,2013-03-30,,Steel,Family,Sit Down,1640.4,49.3,,31.1,0.0,,2:00
11034,Lech Coaster,Legendia Śląskie Wesołe Miasteczko,Chorzów,Śląskie,Poland,Operating,2017-07-01,,Steel,Extreme,Sit Down,2979.0,131.3,,59.0,3.0,,
11048,Helix,Liseberg,Gothenburg,Västra Götaland,Sweden,Operating,2014-04-26,,Steel,Extreme,Sit Down,4530.8,134.5,,62.1,7.0,,2:10
11055,Crazy Coaster / 十环云霄飞车,Loca Joy Holiday Theme Park,Yongchuan,Chongqing,China,Operating,2013-11-09,,Steel,Extreme,Sit Down,2870.8,108.3,,52.8,10.0,,
11056,Alpina Blitz,Nigloland,Dolancourt,Grand Est,France,Operating,2014-04-12,,Steel,Extreme,Sit Down,2358.9,108.3,,51.6,0.0,,
11057,Karacho,Erlebnispark Tripsdrill,Cleebronn,Baden-Württemberg,Germany,Operating,2013-07-10,,Steel,Extreme,Sit Down,2296.6,98.4,,55.9,4.0,,
11060,Hip Hop Coaster,Etnaland,Belpasso,Sicily,Italy,Operating,2013-04-20,,Steel,Family,Sit Down,574.2,29.5,,18.6,0.0,,
11080,Suspended Looping Coaster Over Water / 水上悬挂过山车,Guancheng,Zhengzhou,Henan,China,Operated,2014-07-24,2020-04-25,Steel,Extreme,Inverted,2559.1,108.3,,49.7,4.0,,
11082,Altair,Cinecittà World,Rome,Lazio,Italy,Operating,2014-07-24,,Steel,Extreme,Sit Down,2870.8,108.3,,52.8,10.0,,
11084,Rattenmühle,Familypark,St. Margarethen,Burgenland,Austria,Operating,2013-06-07,,Steel,Thrill,Sit Down,1410.8,62.3,,31.1,0.0,,
11085,Inferno,Cinecittà World,Rome,Lazio,Italy,Operating,2014-07-24,,Steel,Thrill,Sit Down,1492.8,65.6,,43.5,0.0,,
11114,Arthur,Europa Park,Rust,Baden-Württemberg,Germany,Operating,2014-07,,Steel,Family,Inverted,1656.8,44.3,,19.3,0.0,,
11152,Battle of Blue Fire / 蓝火之战,Qihe,Dezhou,Shandong,China,Operating,2014-04-27,,Steel,Extreme,Sit Down,3464.5,124.7,,62.1,4.0,,2:30
11155,Euro Express / 穿越欧洲,Yinzhou,Ningbo,Zhejiang,China,Operating,2015-06-19,,Steel,Extreme,Sit Down,1837.3,97.4,,49.7,2.0,,
11294,FunCoaster,Funplex,Mount Laurel,New Jersey,United States,Operating,2013-03-30,,Steel,Thrill,Sit Down,1017.1,36.1,,26.7,0.0,,1:40
11297,Deep Space,Imagicaa,Khopoli,Maharashtra,India,Operating,2013-06,,Steel,Extreme,Sit Down,1574.8,52.5,,44.7,2.0,,1:10
11298,Gold Rush Express,Imagicaa,Khopoli,Maharashtra,India,Operating,2013-04-18,,Steel,Thrill,Sit Down,2329.4,68.9,,47.2,0.0,,
11333,Tornado / 龙卷风,Penglai,Yantai,Shandong,China,Operating,2013-08-11,,Steel,Extreme,Inverted,2585.3,105.0,,46.6,4.0,,
11385,Mini Coaster / 迷你过山车,Happy Valley,Dongli,Tianjin,China,Operating,2013,,Steel,Family,Sit Down,574.2,29.5,,18.6,0.0,,
11411,Roller Coaster / Американская Горка,Gorky Park,Kharkiv,Kharkiv,Ukraine,Operating,2012,,Steel,Thrill,Sit Down,1738.8,72.2,,40.4,0.0,,
11435,Rampage,Bideford,Devon,England,United Kingdom,Operating,2016-03-25,,Steel,Family,Sit Down,1194.3,48.3,,26.8,0.0,,1:00
11436,Hero,Malton,North Yorkshire,England,United Kingdom,Operating,2013-07-16,,Steel,Extreme,Flying,1282.8,50.0,,25.7,2.0,,
11437,Orion,Kings Island,Mason,Ohio,United States,Operating,2020-07-12,,Steel,Extreme,Sit Down,5321.0,287.0,300.0,91.0,0.0,,3:00
11450,El Loco,Adventuredome,Las Vegas,Nevada,United States,Operating,2014-02-18,,Steel,Extreme,Sit Down,1300.0,90.0,,45.0,2.0,,1:13
11451,Surfrider,Atallah Happy Land Park,Jeddah,Makkah,Saudi Arabia,Operating,2012,,Steel,Extreme,Sit Down,328.1,131.3,,55.9,0.0,,
11452,Twistosaurus,Malton,North Yorkshire,England,United Kingdom,Operating,2013-05-25,,Steel,Family,Sit Down,574.2,26.3,,17.4,0.0,,
11477,Roller Coaster / 过山车,Linwei,Weinan,Shaanxi,China,Operating,2012-06-01,,Steel,Extreme,Sit Down,1633.9,78.7,,46.6,3.0,,
11479,Insider,Wiener Prater,Vienna,Vienna,Austria,Operating,2013-08-25,,Steel,Thrill,Sit Down,984.3,36.4,,22.4,0.0,37.0,1:08
11532,Diabolik,Movieland Park,Lago di Garda,Veneto,Italy,Operating,2015-04-24,,Steel,Extreme,Inverted,1013.8,131.3,,50.0,3.0,,1:30
11550,Twister / 龙卷风,Qihe,Dezhou,Shandong,China,Operating,2014-04-27,,Steel,Extreme,Inverted,2585.3,105.0,,46.6,4.0,,2:40
11579,Cannibal,Lagoon,Farmington,Utah,United States,Operating,2015-07-02,,Steel,Extreme,Sit Down,2735.0,208.0,,70.0,4.0,116.0,2:30
11583,Ronde des Rondins,Fraispertuis City,Jeanménil,Grand Est,France,Operating,2014-04-19,,Steel,Family,Sit Down,197.5,10.8,,16.2,0.0,,0:48
11601,Jungle Trailblazer / 丛林飞龙,Shifeng,Zhuzhou,Hunan,China,Operating,2016-08-18,,Wood,Extreme,Sit Down,3989.5,111.6,91.8,54.1,0.0,60.0,1:30
11602,Jungle Trailblazer / 丛林飞龙,Jiujiang,Wuhu,Anhui,China,Operating,2015-08-16,,Wood,Extreme,Sit Down,3467.8,109.6,107.9,56.5,1.0,60.0,
11604,Jungle Trailblazer / 丛林飞龙,Huaiyin,Jinan,Shandong,China,Operating,2015-06-13,,Wood,Extreme,Sit Down,3264.4,106.0,104.0,55.2,1.0,62.0,2:30
11606,Time Travel / 木质过山车,Hot Go Park - Happy Jungle World,Fushun,Liaoning,China,Operating,2014-09,,Wood,Extreme,Sit Down,3681.1,103.3,101.8,58.4,0.0,62.0,
11611,Roar-O-Saurus,Story Land,Glen,New Hampshire,United States,Operating,2014-05-24,,Wood,Thrill,Sit Down,1240.0,40.0,38.0,33.0,0.0,,
11615,Schwur des Kärnan,Hansa Park,Sierksdorf,Schleswig-Holstein,Germany,Operating,2015-07-01,,Steel,Extreme,Sit Down,4051.8,239.5,219.8,78.9,1.0,90.0,
11646,Seven Dwarfs Mine Train / 七个小矮人矿山车,Shanghai Disneyland,Pudong,Shanghai,China,Operating,2016-06-16,,Steel,Family,Sit Down,1910.8,44.3,,28.9,0.0,,3:20
11662,New Texas Giant,Six Flags Over Texas,Arlington,Texas,United States,Operating,2011-04-22,,Steel,Extreme,Sit Down,4200.0,153.0,147.0,65.0,0.0,79.0,
11663,Iron Rattler,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,2013-05-25,,Steel,Extreme,Sit Down,3266.0,179.0,171.0,70.0,1.0,81.0,
11737,Stress Express / 极地快车,Huaiyin,Jinan,Shandong,China,Operating,2015-04-29,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
11738,Stress Express / 极地快车,Shifeng,Zhuzhou,Hunan,China,Operating,2016-08-18,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
11739,Stress Express / 极地快车,Jiujiang,Wuhu,Anhui,China,Operating,2015-08-16,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
11834,Marble Madness,Lowestoft,Suffolk,England,United Kingdom,Operating,2014-06-27,,Steel,Thrill,Sit Down,1213.9,49.3,,28.0,0.0,46.0,1:10
11839,Black Hole,Freizeit-Land Geiselwind,Geiselwind,Bavaria,Germany,Operated,2014-04-12,2014-09-14,Steel,Thrill,Sit Down,1259.8,22.7,,25.5,0.0,,1:15
11880,Family Coaster / 패밀리 코스터,Neung-dong,Songdong-Gu,Seoul,South Korea,Operating,2014,,Steel,Family,Suspended,1295.9,64.3,,34.2,0.0,,1:02
11903,Il Tempo Extra Gigante,Hunderfossen Familiepark,Fåberg,Oppland,Norway,Operating,2014-05-24,,Steel,Thrill,Sit Down,1755.3,82.0,,40.4,0.0,,1:30
11922,Drifter / Дрифтер,Sochi Park,Sochi,Krasnodar,Russia,Operating,2014,,Steel,Family,Sit Down,183.8,13.4,,17.9,0.0,,
11929,Storm Rider / 古道飞骑,Xishuangbanna Sunac Land,Xishuangbanna,Yunnan,China,Operating,2015-09-26,,Steel,Thrill,Sit Down,1463.3,47.9,,52.8,0.0,,
11930,Harpy / 雨林飞鹰,Xishuangbanna Sunac Land,Xishuangbanna,Yunnan,China,Operating,2015-09-26,,Steel,Extreme,Flying,2903.5,131.3,,52.8,2.0,,
11945,Hydro Racer / 澜沧飞渡,Xishuangbanna Sunac Land,Xishuangbanna,Yunnan,China,Operating,2015-09-26,,Steel,Extreme,Sit Down,1650.3,147.7,98.4,53.4,0.0,,3:05
12000,Impulse,Knoebels Amusement Resort,Elysburg,Pennsylvania,United States,Operating,2015-04-25,,Steel,Extreme,Sit Down,1975.0,98.0,,55.0,4.0,90.0,
12009,Wild Mouse,Antibes Land,Antibes,Provence-Alpes-Côte d'Azur,France,Operating,2014,,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:20
12011,Godiståget,Kolmården,Norrköping,Östergötland,Sweden,Operating,2015-05-01,,Steel,Family,Sit Down,623.3,26.3,,24.9,0.0,,
12018,Rocket Cycles,Adventureland,Sharjah,Sharjah,United Arab Emirates,Operating,2014,,Steel,Thrill,Sit Down,994.1,44.9,,29.2,0.0,,
12020,Volare Hiz Kizagi,Wonderland Eurasia,Ankara,Ankara,Turkey,SBNO,,2020,Steel,Extreme,Flying,1282.8,50.0,,25.7,2.0,,
12021,Lightspeed,Wonderland Eurasia,Ankara,Ankara,Turkey,SBNO,,2020,Steel,Extreme,Sit Down,2870.8,108.3,,52.8,10.0,,
12027,Junker,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2015-05-30,,Steel,Extreme,Sit Down,2821.5,131.3,,64.9,3.0,,
12032,Wildfire,Kolmården,Norrköping,Östergötland,Sweden,Operating,2016-06-28,,Wood,Extreme,Sit Down,4150.3,183.8,160.8,71.5,3.0,83.0,2:00
12050,Oblivion - The Black Hole,Gardaland,Castelnuovo del Garda,Veneto,Italy,Operating,2015-03-28,,Steel,Extreme,Sit Down,1856.9,139.4,,62.1,2.0,87.0,
12069,Freestyle,Cavallino Matto,Castagneto Carducci,Tuscany,Italy,Operating,2015-07-18,,Steel,Extreme,Stand Up,2210.0,88.0,84.0,51.0,1.0,,1:32
12070,Energuś Roller Coaster,Energylandia,Zator,Małopolskie,Poland,Operating,2015-05,,Steel,Family,Sit Down,1099.1,42.7,,28.5,0.0,,
12083,Baron 1898,Efteling,Kaatsheuvel,North Brabant,Netherlands,Operating,2015-07-01,,Steel,Extreme,Sit Down,1643.7,98.4,123.0,55.9,2.0,,2:10
12096,Zombie Ride,Bosque Mágico,Guadalupe,Nuevo León,Mexico,Operating,2015-07-31,,Steel,Extreme,Sit Down,863.0,150.0,,62.0,1.0,,
12098,Tren Minero,Fantasilandia,Santiago,Santiago,Chile,Operating,2015-11-14,,Steel,Thrill,Sit Down,2575.5,45.9,,30.1,0.0,,3:00
12116,Diggy & Daggy's Tram Coaster / ディギ―とダギ―のトロッココースター,Minami,Saitama,Saitama,Japan,Operating,2014-03-21,,Steel,Family,Sit Down,278.8,11.5,,15.5,0.0,,
12143,Light-Speed Coaster / 时空飞车,Hot Go Park - Happy Jungle World,Fushun,Liaoning,China,Operating,2014,,Steel,Extreme,Inverted,2624.7,108.3,95.2,49.7,4.0,,2:10
12204,Blombini Express,Blombergbahn,Bad Tölz,Bavaria,Germany,Operating,2014,,Steel,Kiddie,Sit Down,196.8,11.5,,15.5,0.0,,
12207,Six Ring Roller Coaster / 六环过山车,Yuyang,Yulin,Shaanxi,China,Operating,2014-09-26,,Steel,Extreme,Sit Down,2395.0,109.9,,49.7,5.0,,
12222,Wings of Killer Whale / 虎鲸神翼,Cixi,Ningbo,Zhejiang,China,Operated,2014-09-09,2019,Steel,Extreme,Inverted,2585.3,105.0,,46.6,4.0,,2:40
12224,Turbulence,Adventureland,Farmingdale,New York,United States,Operating,2015-05-22,,Steel,Thrill,Sit Down,1253.3,55.0,,40.0,0.0,,
12235,Stress Express / 极地快车,Cixi,Ningbo,Zhejiang,China,Operating,2016-04-16,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,
12236,Jungle Trailblazer / 丛林飞龙,Cixi,Ningbo,Zhejiang,China,Operating,2016-04-16,,Wood,Extreme,Sit Down,3264.4,106.0,104.0,55.2,1.0,62.0,
12256,Launch Roller Coaster / 弹射式过山车,Guangrao,Dongying,Shandong,China,Under Construction,,,Steel,Extreme,Sit Down,3051.2,196.8,,83.9,1.0,,
12260,Thunderbird,Holiday World,Santa Claus,Indiana,United States,Operating,2015-04-25,,Steel,Extreme,Wing,3035.0,140.0,,60.0,4.0,,1:18
12262,Viking Roller Coaster,Energylandia,Zator,Małopolskie,Poland,Operating,2014-07-14,,Steel,Thrill,Sit Down,1017.1,36.1,,26.7,0.0,,1:40
12263,Roller Coaster Mayan,Energylandia,Zator,Małopolskie,Poland,Operating,2015-09-12,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,
12264,Dragon Roller Coaster,Energylandia,Zator,Małopolskie,Poland,Operating,2015-06-04,,Steel,Family,Suspended,1486.3,63.3,65.6,47.0,0.0,,
12272,Acrobat / アクロバット,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,2015-07-18,,Steel,Extreme,Flying,3349.8,141.1,,55.9,4.0,,3:00
12273,Fury 325,Carowinds,Charlotte,North Carolina,United States,Operating,2015-03-28,,Steel,Extreme,Sit Down,6602.0,325.0,320.0,95.0,0.0,81.0,
12277,Tempesto,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,2015-04-25,,Steel,Extreme,Sit Down,863.0,150.0,,62.0,1.0,,
12282,Twisted Colossus,Six Flags Magic Mountain,Valencia,California,United States,Operating,2015-05-23,,Steel,Extreme,Sit Down,4990.0,121.0,128.0,57.0,2.0,80.0,3:40
12283,Batman The Ride,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,2015-05-23,,Steel,Extreme,Wing,1019.0,120.0,54.0,38.0,0.0,,
12315,Lost Gravity,Walibi Holland,Biddinghuizen,Flevoland,Netherlands,Operating,2016-03-24,,Steel,Extreme,Sit Down,2231.0,105.0,,54.1,2.0,,2:23
12323,Strom,Magic Park Land,Ensuès-la-Redonne,Provence-Alpes-Côte d'Azur,France,Operating,2015-04-25,,Steel,Thrill,Sit Down,1066.3,36.1,,28.0,0.0,,0:55
12340,Velikolukskiy Myasokombinat / Великолукский Мясокомбинат,Wonder Island,Saint Petersburg,Saint Petersburg,Russia,Operating,2015-05-15,,Steel,Extreme,Sit Down,3464.0,124.0,,62.1,4.0,,2:30
12362,Formuła,Energylandia,Zator,Małopolskie,Poland,Operating,2016-06-25,,Steel,Extreme,Sit Down,1837.3,81.4,,49.2,3.0,,
12364,Cú Chulainn,Tayto Park,Ashbourne,Meath,Ireland,Operating,2015-06-06,,Wood,Extreme,Sit Down,3590.0,105.0,105.8,56.0,0.0,65.0,2:45
12392,Switchback,ZDT'S Amusement Park,Seguin,Texas,United States,Operating,2015-10-17,,Wood,Thrill,Sit Down,1196.0,64.0,56.0,41.0,0.0,87.0,
12393,Jungle Trailblazer / 丛林飞龙,Zhongmu,Zhengzhou,Henan,China,Operating,2015-07-09,,Wood,Extreme,Sit Down,3198.8,108.3,100.8,54.1,0.0,61.0,
12397,Hurricane,Race City PCB,Panama City Beach,Florida,United States,Operating,2015,,Steel,Thrill,Sit Down,1427.0,59.0,,35.0,0.0,,1:26
12409,Pulsar,Wavre,Walloon Brabant,Wallonia,Belgium,Operating,2016-06-04,,Steel,Extreme,Sit Down,711.9,147.7,,62.8,0.0,90.0,1:18
12413,Falcon / 雄鹰飞翔,Binhu,Wuxi,Jiangsu,China,Operating,2019-06-29,,Steel,Extreme,Wing,4192.9,197.5,196.9,73.3,4.0,,
12414,Steam Racers / 蒸汽飞车,Binhu,Wuxi,Jiangsu,China,Operating,2019-08-25,,Steel,Extreme,Sit Down,3464.6,124.7,,62.1,4.0,,2:30
12536,Maskerade,Wiener Prater,Vienna,Vienna,Austria,Operating,2015-05-01,,Steel,Thrill,Sit Down,774.3,32.8,,25.5,0.0,,
12555,Pégase Express,Parc Astérix,Plailly,Hauts-de-France,France,Operating,2017-06-11,,Steel,Family,Sit Down,3044.6,68.8,,32.3,0.0,,3:00
12564,Roller Coaster / 魔法星際飛車,Taipei Children's Amusement Park,Taipei,Taipei,Taiwan,Operating,2014-12-16,,Steel,Family,Sit Down,951.4,39.3,,24.6,0.0,,
12569,Ratón Feliz,Xetulul,San Martín Zapotitlán,Retalhuleu,Guatemala,Operating,2014,,Steel,Family,Sit Down,708.7,21.3,,18.0,0.0,,
12592,Octonauts Rollercoaster Adventure,Alton,Staffordshire,England,United Kingdom,Operating,2015-03-21,,Steel,Family,Sit Down,469.2,22.0,,18.6,0.0,,
12634,Yolo Works,FunWorks,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2014-12-01,,Steel,Family,Sit Down,183.8,13.4,,17.9,0.0,,
12641,Famous Jack,Bagatelle,Merlimont,Hauts-de-France,France,Operating,2015-04-25,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
12681,Jet Star,Holiday Beach,Douglas,Georgia,United States,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
12697,Recoil,Wonderla Amusement Park Bangalore,Bangalore,Karnataka,India,Operating,2016-04-04,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
12723,Taron,Phantasialand,Brühl,North Rhine-Westphalia,Germany,Operating,2016-06-30,,Steel,Extreme,Sit Down,4330.8,98.4,,72.7,0.0,,
12752,Nostalgische Achterbahn,Skyline Park,Bad Wörishofen,Bavaria,Germany,Operating,2015-07-16,,Steel,Thrill,Sit Down,1902.9,82.0,,31.1,0.0,,
12758,Mako,SeaWorld Orlando,Orlando,Florida,United States,Operating,2016-06-10,,Steel,Extreme,Sit Down,4760.0,200.0,200.0,73.0,0.0,,
12761,Python Pit,Jeepers,Sterling Heights,Michigan,United States,Operating,2016,,Steel,Family,Sit Down,300.0,13.0,,10.0,0.0,,
12770,Dragon Express / 穿越龙谷,Keqiao,Shaoxing,Zhejiang,China,Operating,2016-06-01,,Steel,Thrill,Sit Down,1453.3,56.3,,38.5,0.0,,
12771,Turbo Track,Ferrari World Abu Dhabi,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2017-03-29,,Steel,Extreme,Sit Down,590.6,210.0,,63.4,0.0,,
12772,Flying Aces,Ferrari World Abu Dhabi,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operating,2016-02-24,,Steel,Extreme,Sit Down,4921.3,206.7,,74.6,1.0,,
12775,Family Coaster,Tuzla,Istanbul,Istanbul,Turkey,Operating,2015-07-08,,Steel,Family,Sit Down,1902.9,65.6,,43.5,0.0,,
12781,Cobra's Curse,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2016-06-17,,Steel,Thrill,Sit Down,2100.0,70.0,,40.0,0.0,,
12786,Galaxy Express / 时空穿梭,Tong'an,Xiamen,Fujian,China,Operating,2017-04-16,,Steel,Family,Suspended,1486.3,63.3,,46.6,0.0,,
12791,Voglwuide Sepp,Rodel- und Freizeitparadies St. Englmar,Sankt Englmar,Bavaria,Germany,Operating,2016-05-13,,Steel,Family,Sit Down,2477.0,29.5,,37.3,0.0,,
12811,Veteor Roller Coaster / 流星过山车,Wenjiang,Chengdu,Sichuan,China,Operating,2014,,Steel,Extreme,Sit Down,1082.7,39.4,,31.1,1.0,,2:00
12835,Velociraptor,Romsey,Hampshire,England,United Kingdom,Operating,2016-05-17,,Steel,Family,Sit Down,656.2,65.6,,36.5,0.0,,
12838,Flight of the Pterosaur,Romsey,Hampshire,England,United Kingdom,Operating,2016-05-17,,Steel,Family,Suspended,1312.3,65.6,,34.2,0.0,,1:03
12842,Crazy Mouse,Margate,Kent,England,United Kingdom,Operated,2015-06-19,2015,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
12848,Runaway Mine Train,Cultus Lake Adventure Park,Cultus Lake,British Columbia,Canada,Operating,2015,,Steel,Family,Sit Down,744.8,38.1,,26.0,0.0,,
12853,Jurassic Twister,Parc du Bocasse,Bocasse,Normandy,France,Operating,2015-07-17,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
12879,Little Dragon's Flight / Theo Dấu Chân Rồng,Dragon Park,Hạ Long,Quảng Ninh,Vietnam,Operating,2017-01-25,,Steel,Family,Suspended,1295.9,64.3,,34.2,0.0,,
12880,Stress Express / 极地快车,Qingxiu,Nanning,Guangxi,China,Operating,2018-08-08,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
12896,Monster,Adventureland,Altoona,Iowa,United States,Operating,2016-06-04,,Steel,Extreme,Sit Down,2500.0,133.0,,65.0,5.0,101.0,
12897,Phobia Phear Coaster,Lake Compounce,Bristol,Connecticut,United States,Operating,2016-05-07,,Steel,Extreme,Sit Down,863.0,150.0,,62.0,1.0,,
12912,Rakevet Harim,My Baby Kid's Airport,Yarkah,Northern,Israel,Operating,2015,,Steel,Family,Sit Down,410.1,19.0,,21.8,0.0,,
12941,Storm Chaser,Kentucky Kingdom,Louisville,Kentucky,United States,Operating,2016-04-30,,Steel,Extreme,Sit Down,2744.0,100.0,,52.0,2.0,78.0,1:40
12954,Timber,Walibi Rhône-Alpes,Les Avenières,Auvergne-Rhône-Alpes,France,Operating,2016-04-09,,Wood,Thrill,Sit Down,1464.0,55.8,54.8,40.0,0.0,59.0,
12959,Flying Dinosaur / ザ・フライング・ダイナソー,Konohana,Osaka,Osaka,Japan,Operating,2016-03-18,,Steel,Extreme,Flying,3687.6,150.9,124.0,62.0,5.0,,
